index_id,product_id,ticket_id,paid_by,item,rating,food_rating,service_rating,price
2287,2856455,3751857,U1117,Japanese Beef and Vegetable Hot Pot (Sukiyaki),2,1,2,5
2288,2856455,3751857,U1072,Miso Soup,1,1,1,11
2289,2856455,3751857,U1072,Mexican Ham and Bean Soup,1,1,1,11
2290,2856455,3751857,U1072,Cilantro-Lime Rice,1,1,1,11
2291,2856455,3751857,U1072,Udon Noodles with Bay Scallops and Baby Bok Choy,1,1,1,11
2292,2856455,4030094,U1028,Cilantro-Lime Rice,0,0,0,2
2293,2856455,5273872,U1026,Lemon Focaccia,0,0,0,3
2294,2856455,5273872,U1065,"Prosciutto, Nectarine and Fontina Panini on Rosemary Focaccia",0,0,0,3
2295,2856455,5273872,U1065,Mexican Style Jalapeno Burger,0,0,0,3
2296,2856455,5273872,U1031,Mexican Style Jalapeno Burger,0,0,0,3
2297,2856455,5273872,U1065,Mexican Bean Pizza,0,0,0,3
2298,2856455,5273872,U1026,Mexican Ham and Bean Soup,0,0,0,3
2299,2856455,5008980,U1020,Mexican Ham and Bean Soup,2,2,2,14
2300,2856455,5008980,U1030,Pasta Calamari Capri,2,2,2,14
2301,2856455,5008980,U1020,Spicy Italian White Bean and Sausage Soup,2,2,2,14
2302,2856455,5008980,U1051,Mexican Ham and Bean Soup,2,2,2,14
2303,2856455,5008980,U1020,Spicy Italian White Bean and Sausage Soup,2,2,2,14
2304,2856455,5008980,U1030,Mexican-style Lasagna,2,2,2,14
2305,2856455,5008980,U1020,Spicy Italian White Bean and Sausage Soup,2,2,2,14
2306,2856455,5008980,U1020,Cilantro-Lime Rice,2,2,2,14
2307,2856455,9579181,U1083,Spicy Italian White Bean and Sausage Soup,1,1,1,8
2308,2856455,9579181,U1095,Cilantro-Lime Rice,1,1,1,8
2309,2856455,9579181,U1083,Dave's BBQ Sauce,1,1,1,8
2310,2856455,9579181,U1095,Pesto Tofu Pasta,2,2,2,9
2311,2856455,9579181,U1084,The Best Chinese Sesame Chicken,2,2,2,9
2312,2856455,2213204,U1069,Sherry's Wild West Soup,0,0,0,14
2313,2856455,2213204,U1008,Mexican Style Jalapeno Burger,0,0,0,14
2314,2856455,2213204,U1052,Blackberry Limeade,0,0,0,14
2315,2856455,2213204,U1052,Roasted Vegetables,0,0,0,14
2316,2856455,2213204,U1111,Mexican Ham and Bean Soup,0,0,0,14
2317,2856455,2213204,U1052,Mexican-style Lasagna,0,0,0,14
2318,2856455,2213204,U1069,Roasted Vegetables,0,0,0,14
2319,2856455,2213204,U1037,Blackberry Limeade,0,0,0,14
2320,1210442,2213204,U1111,Mexican-style Lasagna,0,0,0,12
2321,1210442,2213204,U1052,Sherry's Wild West Soup,0,0,0,12
2322,2856455,4269156,U1047,Pasta Calamari Capri,0,1,1,5
2323,2856455,4269156,U1089,Mexican Beef and Cheese Wontons with Salsa,1,1,1,2
2324,2856455,4269156,U1091,"Prosciutto, Nectarine and Fontina Panini on Rosemary Focaccia",1,1,1,2
2325,2856455,4269156,U1089,Miso-Glazed Sea Bass,1,1,1,2
2326,2856455,4269156,U1128,Layered Chicken and Black Bean Enchilada Casserole,1,1,1,14
2327,2856455,4269156,U1013,Grilled Teriyaki-Glazed Salmon,1,1,1,14
2328,2856455,4269156,U1091,Curried Chicken Salad,1,1,1,14
2329,2856455,3636235,U1095,Easy Chinese Soy Sauce Chicken,1,2,1,2
2330,2856455,3636235,U1083,Pizza Dough,1,2,1,2
2331,2856455,3636235,U1095,Fettuccine Carbonara,1,2,1,6
2332,2856455,3636235,U1083,Wok-Fried Long Life Noodles with New Year Vegetables,2,2,2,9
2333,2856455,3636235,U1048,Japanese Beef and Vegetable Hot Pot (Sukiyaki),2,2,2,11
2334,2856455,3636235,U1048,Yaki Udon With Beef,2,2,2,11
2335,2856455,3636235,U1061,Baked Italian Chicken Breasts,2,2,2,39
2336,2856455,3636235,U1083,Roasted Vegetables,2,2,2,39
2337,2856455,7095063,U1065,Sherry's Wild West Soup,2,2,2,5
2338,2856455,7095063,U1026,Layered Chicken and Black Bean Enchilada Casserole,2,2,2,5
2339,2856455,7095063,U1065,Pasta Calamari Capri,2,2,2,5
2340,2856455,7095063,U1065,Mexican Style Jalapeno Burger,2,2,2,5
2341,2856455,7095063,U1129,How To Make Panzanella (Italian Bread Salad),2,2,2,5
2342,2856455,7095063,U1129,Mexican Bean Pizza,2,2,2,5
2343,2856455,7095063,U1129,Mexican-style Lasagna,2,2,2,5
2344,2856455,7095063,U1026,Mexican Style Jalapeno Burger,2,2,2,5
2345,2856455,7095063,U1065,Mexican-style Lasagna,2,2,2,5
2346,2856455,7095063,U1129,Pesto Tofu Pasta,2,2,2,5
2347,2856455,7095063,U1065,Baked Italian Chicken Breasts,2,2,2,5
2348,2856455,9383063,U1084,Japanese Beef and Vegetable Hot Pot (Sukiyaki),1,1,1,8
2349,2856455,9383063,U1108,Roasted Vegetables,1,1,1,8
2350,2856455,9383063,U1084,Mexican Beef and Cheese Wontons with Salsa,1,1,1,8
2351,2856455,9383063,U1048,The Best Chinese Sesame Chicken,1,1,1,8
2352,2856455,9383063,U1048,Layered Chicken and Black Bean Enchilada Casserole,1,1,1,8
2353,2856455,9383063,U1084,Japanese Beef and Vegetable Hot Pot (Sukiyaki),1,1,1,8
2354,2856455,9383063,U1048,How To Make Panzanella (Italian Bread Salad),2,2,2,9
2355,2856455,9383063,U1084,The Best Chinese Sesame Chicken,2,2,2,9
2356,2856455,9383063,U1095,Miso Soup,2,2,2,9
2357,2856455,9383063,U1034,Pasta Calamari Capri,1,1,1,12
2358,2856455,9383063,U1083,Sweet and Spicy Chinese Takeout Chicken,1,1,1,12
2359,2856455,9054948,U1018,Mexican Style Jalapeno Burger,2,2,2,6
2360,2856455,5643347,U1113,Pesto Tofu Pasta,1,2,1,5
2361,2856455,5643347,U1036,Mexican-style Lasagna,1,2,1,5
2362,2856455,3722933,U1034,Lemon Focaccia,1,2,1,5
2363,2856455,3722933,U1085,"Prosciutto, Nectarine and Fontina Panini on Rosemary Focaccia",2,2,2,9
2364,2856455,559430,U1014,Pot Stickers,1,2,0,4
2365,2856455,559430,U1135,"Phat Si Ew (Stir-Fried Rice Noodles with Pork, Chinese Broccoli, and Soy Sauce)",1,2,0,4
2366,2856455,559430,U1016,Lobster and Crab Enchiladas,1,2,0,4
2367,2856455,559430,U1099,Grilled Salmon and Spinach Salad with Peach Dressing,1,2,0,4
2368,2856455,559430,U1076,Sweet and Spicy Chinese Takeout Chicken,1,1,1,5
2369,2856455,559430,U1024,Roasted-Garlic Mashed Potatoes,1,1,1,11
2370,2856455,559430,U1014,Sesame Beef and Asian Vegetable Stir-Fry,1,1,1,11
2371,2856455,559430,U1106,Fried Rice,1,1,1,11
2372,2856455,559430,U1099,Dave's BBQ Sauce,2,1,2,14
2373,2856455,2473451,U1109,Mexican Style Jalapeno Burger,0,0,0,3
2374,2856455,2473451,U1095,Layered Chicken and Black Bean Enchilada Casserole,2,2,2,4
2375,2856455,8873457,U1106,"Prosciutto, Tomato, and Olive Spaghetti",2,2,2,3
2376,2856455,8873457,U1019,Sherry's Wild West Soup,2,2,2,3
2377,2856455,8873457,U1071,"Phat Si Ew (Stir-Fried Rice Noodles with Pork, Chinese Broccoli, and Soy Sauce)",2,2,2,3
2378,2856455,8873457,U1071,Slow-Cooker Cheesy Italian Tortellini,1,1,1,5
2379,2856455,8873457,U1071,Pot Stickers,1,1,1,5
2380,2856455,8873457,U1071,Fried Rice,1,1,1,5
2381,2856455,8873457,U1019,Layered Chicken and Black Bean Enchilada Casserole,1,1,1,5
2382,2856455,8873457,U1106,Lemon Focaccia,1,1,1,5
2383,2856455,8873457,U1019,Cilantro-Lime Rice,0,0,0,11
2384,2856455,8873457,U1106,MAMA’S BRAISED CHICKEN LEGS ON RICE W/ FRIED CHILI CAPERS,0,0,0,11
2385,2856455,8873457,U1019,Fried Rice,2,2,2,13
2386,2856455,8873457,U1113,"Prosciutto, Nectarine and Fontina Panini on Rosemary Focaccia",2,2,2,13
2387,2856455,8873457,U1019,Sesame Beef and Asian Vegetable Stir-Fry,2,2,2,13
2388,2856455,8873457,U1038,Wok-Fried Long Life Noodles with New Year Vegetables,2,2,1,7
2389,2856455,8873457,U1038,Sherry's Wild West Soup,2,2,1,7
2390,2856455,4821046,U1082,Cilantro-Lime Rice,0,0,0,2
2391,2856455,9224234,U1024,Wok-Fried Long Life Noodles with New Year Vegetables,1,2,0,4
2392,2856455,9224234,U1032,Mexican Beef and Cheese Wontons with Salsa,1,2,0,4
2393,2856455,9224234,U1071,Fried Rice,1,2,0,4
2394,2856455,9224234,U1135,Roasted-Garlic Mashed Potatoes,1,2,0,4
2395,2856455,9224234,U1053,Cotija and Corn Tacos with Lime and Mango,1,1,1,5
2396,2856455,9224234,U1099,"Prosciutto, Tomato, and Olive Spaghetti",1,1,1,11
2397,2856455,4561883,U1027,Fettuccine Carbonara,1,1,1,2
2398,2856455,9272931,U1106,MAMA’S BRAISED CHICKEN LEGS ON RICE W/ FRIED CHILI CAPERS,2,2,2,6
2399,2856455,9272931,U1055,"Prosciutto, Nectarine and Fontina Panini on Rosemary Focaccia",1,1,1,5
2400,2856455,9272931,U1055,Baked Italian Chicken Breasts,2,2,2,7
2401,2856455,9272931,U1081,Mexican Ham and Bean Soup,2,2,2,7
2402,2856455,9272931,U1108,Pot Stickers,2,2,2,8
2403,2856455,9272931,U1081,"Prosciutto, Nectarine and Fontina Panini on Rosemary Focaccia",0,1,1,8
2404,2856455,9272931,U1055,The Best Chinese Sesame Chicken,2,2,2,13
2405,2856455,9272931,U1055,Lemon Focaccia,2,2,2,13
2406,2856455,9272931,U1055,Slow-Cooker Cheesy Italian Tortellini,2,2,2,13
2407,2856455,9272931,U1106,Sherry's Wild West Soup,2,2,2,13
2408,2856455,9272931,U1055,How To Make Panzanella (Italian Bread Salad),1,1,1,12
2409,2856455,9272931,U1024,"Prosciutto, Tomato, and Olive Spaghetti",1,1,1,12
2410,1210442,9272931,U1024,Cotija and Corn Tacos with Lime and Mango,2,2,2,6
2411,2856455,6602587,U1052,Lemon Asparagus,0,0,0,14
2412,2856455,6602587,U1069,Roasted Vegetables,0,0,0,14
2413,2856455,6602587,U1037,Mexican Style Jalapeno Burger,0,0,0,14
2414,2856455,6602587,U1052,Mexican Style Jalapeno Burger,0,0,0,14
2415,2856455,6602587,U1069,Mexican Style Jalapeno Burger,0,0,0,14
2416,2856455,6602587,U1111,Roasted Vegetables,0,0,0,14
2417,2856455,6602587,U1008,Mexican-style Lasagna,0,0,0,14
2418,2856455,6602587,U1069,Sherry's Wild West Soup,0,0,0,14
2419,1210442,6602587,U1069,Blackberry Limeade,0,0,0,12
2420,1210442,6602587,U1111,The Munroe Melt,0,0,0,12
2421,1210442,6602587,U1052,Cilantro-Lime Rice,0,0,0,12
2422,1210442,6602587,U1069,Cowboy Nachos,0,0,0,12
2423,1210442,6602587,U1037,Cowboy Nachos,0,0,0,12
2424,1210442,6602587,U1111,Roasted-Garlic Mashed Potatoes,0,0,0,12
2425,1210442,6602587,U1008,Lobster and Crab Enchiladas,0,0,0,12
2426,2856455,4915289,U1060,Mexican Style Jalapeno Burger,2,2,2,2
2427,2856455,4915289,U1068,Lobster and Crab Enchiladas,2,2,2,2
2428,2856455,4915289,U1068,Mexican Bean Pizza,2,2,2,2
2429,2856455,4915289,U1023,Cotija and Corn Tacos with Lime and Mango,1,2,1,2
2430,2856455,4915289,U1060,Cotija and Corn Tacos with Lime and Mango,1,2,1,2
2431,2856455,4915289,U1123,Mexican Style Jalapeno Burger,1,2,1,2
2432,2856455,4915289,U1060,Cilantro-Lime Rice,1,2,1,2
2433,2856455,2330896,U1116,Mexican Style Jalapeno Burger,2,2,2,5
2434,2856455,2330896,U1106,Spicy Italian White Bean and Sausage Soup,2,2,2,5
2435,2856455,2330896,U1116,Lemon Asparagus,2,2,2,5
2436,2856455,2330896,U1099,Chinese Chicken Salad,2,2,2,6
2437,2856455,2330896,U1071,Mexican Ham and Bean Soup,1,1,1,11
2438,2856455,2330896,U1104,"Phat Si Ew (Stir-Fried Rice Noodles with Pork, Chinese Broccoli, and Soy Sauce)",1,1,1,11
2439,2856455,2330896,U1024,"Prosciutto, Nectarine and Fontina Panini on Rosemary Focaccia",1,1,1,11
2440,2856455,4005041,U1085,Lemon Asparagus,0,0,0,3
2441,2856455,4005041,U1085,Lemon Asparagus,0,0,0,3
2442,2856455,4005041,U1099,Fettuccine Carbonara,0,0,0,3
2443,2856455,4005041,U1062,Mexican Bean Pizza,2,2,2,4
2444,2856455,4005041,U1032,Udon Noodles with Bay Scallops and Baby Bok Choy,2,2,2,4
2445,2856455,417401,U1123,Lobster and Crab Enchiladas,1,2,2,3
2446,2856455,417401,U1107,Mexican Bean Pizza,1,2,2,3
2447,2856455,417401,U1123,Cilantro-Lime Rice,1,2,1,2
2448,2856455,417401,U1063,Lobster and Crab Enchiladas,1,1,1,6
2449,2856455,417401,U1103,Sherry's Wild West Soup,1,1,1,6
2450,2856455,417401,U1107,Mexican Ham and Bean Soup,1,1,1,3
2451,2856455,417401,U1123,Mexican Style Jalapeno Burger,1,1,1,3
2452,2856455,417401,U1107,Lobster and Crab Enchiladas,1,1,1,3
2453,2856455,417401,U1063,Mexican Style Jalapeno Burger,1,1,1,3
2454,2856455,6107709,U1083,Yaki Udon With Beef,2,2,1,2
2455,2856455,6107709,U1048,Easy Chinese Soy Sauce Chicken,2,2,1,2
2456,2856455,6107709,U1048,Udon Noodles with Bay Scallops and Baby Bok Choy,2,2,1,2
2457,2856455,6107709,U1003,Pot Stickers,1,1,1,8
2458,2856455,6107709,U1083,Udon-Beef Noodle Bowl,2,2,2,9
2459,2856455,6107709,U1003,Fried Rice,2,2,2,9
2460,2856455,2804018,U1123,Cilantro-Lime Rice,0,0,0,2
2461,2856455,2804018,U1123,Lobster and Crab Enchiladas,0,0,0,2
2462,2856455,2804018,U1068,Mexican-style Lasagna,2,2,2,2
2463,2856455,2804018,U1068,Lobster and Crab Enchiladas,2,2,2,2
2464,2856455,2804018,U1021,Mexican Style Jalapeno Burger,2,2,2,2
2465,2856455,2804018,U1023,Cotija and Corn Tacos with Lime and Mango,2,2,2,2
2466,2856455,2804018,U1021,Mexican-style Lasagna,1,2,1,2
2467,2856455,6748821,U1009,"Phat Si Ew (Stir-Fried Rice Noodles with Pork, Chinese Broccoli, and Soy Sauce)",1,2,1,5
2468,2856455,6748821,U1032,Slow-Cooker Cheesy Italian Tortellini,1,2,1,5
2469,2856455,6748821,U1106,Miso-Glazed Sea Bass,1,2,2,3
2470,2856455,6748821,U1122,Lobster and Crab Enchiladas,0,0,0,11
2471,2856455,6748821,U1122,How To Make Panzanella (Italian Bread Salad),0,0,0,11
2472,2856455,6748821,U1106,Sushi Deviled Eggs | Elegant Appetizers,0,0,0,11
2473,2856455,6748821,U1013,Cowboy Nachos,0,0,0,11
2474,2856455,6748821,U1122,Easy Chinese Soy Sauce Chicken,0,0,0,11
2475,2856455,6748821,U1009,Cilantro-Lime Rice,2,2,2,13
2476,2856455,6748821,U1134,Grilled Salmon and Spinach Salad with Peach Dressing,2,2,2,13
2477,2856455,6748821,U1089,Grilled Teriyaki-Glazed Salmon,2,2,2,13
2478,2856455,6748821,U1089,Mexican-style Lasagna,2,1,1,10
2479,2856455,6103266,U1128,Sesame Beef and Asian Vegetable Stir-Fry,2,2,1,6
2480,2856455,6103266,U1086,Yaki Udon With Beef,2,2,1,6
2481,2856455,6103266,U1114,Dave's BBQ Sauce,1,1,1,2
2482,2856455,6103266,U1086,Bramblewood Blackberry Pie,1,1,1,2
2483,2856455,6103266,U1086,Miso Soup,1,1,1,2
2484,2856455,6103266,U1137,Roasted-Garlic Mashed Potatoes,2,2,2,11
2485,2856455,6103266,U1073,Grilled Teriyaki-Glazed Salmon,2,2,2,11
2486,2856455,6103266,U1046,Grilled Teriyaki-Glazed Salmon,2,2,2,11
2487,2856455,6103266,U1137,Pot Stickers,1,1,1,12
2488,2856455,6103266,U1137,Mexican Style Jalapeno Burger,1,1,1,12
2489,2856455,6103266,U1027,Mexican Ham and Bean Soup,2,1,1,10
2490,2856455,6103266,U1073,Mexican Style Jalapeno Burger,2,1,1,10
2491,1210442,6103266,U1137,Roasted Vegetables,2,2,1,3
2492,1210442,6103266,U1073,Sherry's Wild West Soup,2,2,1,3
2493,2856455,3459539,U1099,Lemon Asparagus,0,0,0,3
2494,2856455,3459539,U1032,Spicy Italian White Bean and Sausage Soup,0,0,0,3
2495,2856455,3459539,U1062,Fried Rice,0,0,0,3
2496,2856455,3459539,U1032,Wok-Fried Long Life Noodles with New Year Vegetables,0,0,0,3
2497,2856455,3459539,U1062,Spicy Italian White Bean and Sausage Soup,2,2,2,4
2498,2856455,3459539,U1095,Sesame Beef and Asian Vegetable Stir-Fry,0,0,0,12
2499,2856455,3459539,U1085,Baked Italian Chicken Breasts,0,0,0,12
2500,2856455,3459539,U1032,How To Make Panzanella (Italian Bread Salad),0,0,0,12
2501,2856455,3459539,U1128,Fried Rice,0,0,0,12
2502,1210442,3459539,U1062,Yaki Udon With Beef,0,0,0,4
2503,1210442,3459539,U1085,Miso Soup,0,0,0,4
2504,1210442,3459539,U1095,Japanese Beef and Vegetable Hot Pot (Sukiyaki),0,0,0,4
2505,1210442,3459539,U1062,Cilantro-Lime Rice,0,0,0,4
2506,1210442,3459539,U1099,The Munroe Melt,2,2,2,3
2507,2856455,1979722,U1048,Layered Chicken and Black Bean Enchilada Casserole,2,2,1,2
2508,2856455,1979722,U1003,The Best Chinese Sesame Chicken,2,2,1,2
2509,2856455,1979722,U1003,Easy Chinese Soy Sauce Chicken,2,2,1,2
2510,2856455,1979722,U1083,Chinese Chicken Salad,2,2,1,2
2511,2856455,1979722,U1003,Cilantro-Lime Rice,2,2,1,2
2512,2856455,1979722,U1048,"Phat Si Ew (Stir-Fried Rice Noodles with Pork, Chinese Broccoli, and Soy Sauce)",1,1,1,8
2513,2856455,5221659,U1082,Cilantro-Lime Rice,0,0,0,2
2514,2856455,5221659,U1028,Cilantro-Lime Rice,0,0,0,6
2515,2856455,5221659,U1068,Mexican Style Jalapeno Burger,0,0,0,6
2516,2856455,5221659,U1068,Mexican Style Jalapeno Burger,0,0,0,6
2517,2856455,5221659,U1067,Sherry's Wild West Soup,0,0,0,6
2518,2856455,5221659,U1068,Sherry's Wild West Soup,0,0,0,6
2519,2856455,5221659,U1082,Sherry's Wild West Soup,0,0,0,6
2520,2856455,5221659,U1103,Cotija and Corn Tacos with Lime and Mango,1,1,1,6
2521,2856455,5221659,U1067,Cotija and Corn Tacos with Lime and Mango,1,1,1,6
2522,2856455,5221659,U1103,Mexican Beef and Cheese Wontons with Salsa,1,1,1,6
2523,2856455,5221659,U1068,Mexican-style Lasagna,1,1,1,6
2524,2856455,3638354,U1026,Slow-Cooker Cheesy Italian Tortellini,0,0,0,3
2525,2856455,3638354,U1031,"Prosciutto, Tomato, and Olive Spaghetti",0,0,0,3
2526,2856455,3638354,U1031,Lemon Focaccia,0,0,0,3
2527,2856455,3638354,U1065,Cotija and Corn Tacos with Lime and Mango,0,0,0,2
2528,2856455,3638354,U1031,Pizza Dough,0,0,0,2
2529,2856455,3638354,U1065,How To Make Panzanella (Italian Bread Salad),0,0,0,2
2530,2856455,3638354,U1026,Mexican Ham and Bean Soup,0,0,0,2
2531,2856455,3638354,U1065,Cotija and Corn Tacos with Lime and Mango,0,0,0,2
2532,2856455,3638354,U1065,Mexican Bean Pizza,0,0,0,2
2533,2856455,3638354,U1065,Pizza Dough,0,0,0,2
2534,2856455,3638354,U1065,Layered Chicken and Black Bean Enchilada Casserole,0,0,0,2
2535,2856455,3638354,U1031,Cilantro-Lime Rice,0,0,0,2
2536,2856455,3638354,U1065,Slow-Cooker Cheesy Italian Tortellini,0,0,0,2
2537,2856455,3638354,U1026,"Prosciutto, Nectarine and Fontina Panini on Rosemary Focaccia",0,0,0,4
2538,2856455,3638354,U1065,Mexican-style Lasagna,0,2,0,8
2539,2856455,9877672,U1070,Mexican Beef and Cheese Wontons with Salsa,0,0,0,2
2540,2856455,9877672,U1070,Mexican Beef and Cheese Wontons with Salsa,0,0,0,2
2541,2856455,9877672,U1082,Mexican Bean Pizza,0,0,0,2
2542,2856455,9877672,U1082,Mexican-style Lasagna,0,0,0,2
2543,2856455,9877672,U1082,Mexican Bean Pizza,2,2,1,3
2544,2856455,9877672,U1082,Mexican Bean Pizza,2,2,1,3
2545,2856455,9877672,U1070,Mexican-style Lasagna,2,2,1,3
2546,2856455,9877672,U1070,Mexican Bean Pizza,1,1,1,4
2547,2856455,9877672,U1070,Mexican Beef and Cheese Wontons with Salsa,1,1,1,4
2548,2856455,9877672,U1082,Sherry's Wild West Soup,1,1,1,4
2549,2856455,9877672,U1082,Layered Chicken and Black Bean Enchilada Casserole,0,0,0,5
2550,2856455,1510969,U1103,Mexican Beef and Cheese Wontons with Salsa,1,2,2,3
2551,2856455,1510969,U1107,Mexican Style Jalapeno Burger,1,2,2,3
2552,2856455,1510969,U1067,Lobster and Crab Enchiladas,1,2,2,3
2553,2856455,1510969,U1103,Layered Chicken and Black Bean Enchilada Casserole,1,2,2,3
2554,2856455,1510969,U1107,Mexican Style Jalapeno Burger,1,2,2,3
2555,2856455,1510969,U1067,Mexican-style Lasagna,1,2,2,3
2556,2856455,1510969,U1103,Cotija and Corn Tacos with Lime and Mango,1,2,2,3
2557,2856455,1510969,U1103,Mexican Beef and Cheese Wontons with Salsa,1,0,1,6
2558,2856455,1510969,U1107,Layered Chicken and Black Bean Enchilada Casserole,1,0,1,6
2559,2856455,1510969,U1103,Mexican Beef and Cheese Wontons with Salsa,1,0,1,6
2560,2856455,3753196,U1033,"Phat Si Ew (Stir-Fried Rice Noodles with Pork, Chinese Broccoli, and Soy Sauce)",1,1,1,2
2561,2856455,3753196,U1033,MAMA’S BRAISED CHICKEN LEGS ON RICE W/ FRIED CHILI CAPERS,1,1,1,2
2562,2856455,3753196,U1027,Pot Stickers,1,1,1,2
2563,2856455,3753196,U1027,Dave's BBQ Sauce,1,1,1,2
2564,2856455,3753196,U1033,Udon Noodles with Bay Scallops and Baby Bok Choy,1,1,1,14
2565,2856455,3753196,U1089,Sherry's Wild West Soup,1,1,1,14
2566,2856455,3753196,U1089,Udon Noodles with Bay Scallops and Baby Bok Choy,1,1,1,12
2567,2856455,3753196,U1089,Chinese Chicken Salad,1,1,1,12
2568,2856455,5398905,U1016,Pasta Calamari Capri,1,2,0,4
2569,2856455,5398905,U1036,Roasted-Garlic Mashed Potatoes,1,2,0,4
2570,2856455,5398905,U1024,Layered Chicken and Black Bean Enchilada Casserole,1,2,0,4
2571,2856455,5398905,U1106,The Best Chinese Sesame Chicken,1,2,0,4
2572,2856455,5398905,U1014,Cotija and Corn Tacos with Lime and Mango,1,1,1,5
2573,2856455,5398905,U1032,Sherry's Wild West Soup,1,1,1,11
2574,2856455,3060784,U1123,Mexican Beef and Cheese Wontons with Salsa,0,0,2,6
2575,2856455,3060784,U1070,Mexican Style Jalapeno Burger,0,0,2,6
2576,2856455,5505783,U1084,Cilantro-Lime Rice,1,0,1,10
2577,2856455,5505783,U1034,Roasted-Garlic Mashed Potatoes,2,2,2,39
2578,2856455,5505783,U1034,Udon Noodles with Bay Scallops and Baby Bok Choy,2,2,2,39
2579,2856455,5505783,U1034,Mexican Bean Pizza,2,2,2,39
2580,2856455,5505783,U1084,Yaki Udon With Beef,2,2,2,39
2581,2856455,5505783,U1095,Bramblewood Blackberry Pie,2,2,2,39
2582,2856455,3017514,U1035,Japanese Beef and Vegetable Hot Pot (Sukiyaki),2,1,2,5
2583,2856455,3017514,U1035,Mexican Bean Pizza,2,1,2,5
2584,2856455,3017514,U1117,Mexican Style Jalapeno Burger,2,1,2,5
2585,2856455,3017514,U1117,Mexican Beef and Cheese Wontons with Salsa,1,1,1,11
2586,2856455,3017514,U1035,Miso-Glazed Sea Bass,1,1,1,11
2587,2856455,3017514,U1072,Layered Chicken and Black Bean Enchilada Casserole,1,1,1,11
2588,2856455,3017514,U1035,Mexican-style Lasagna,1,1,1,11
2589,1210442,3017514,U1035,Sushi Deviled Eggs | Elegant Appetizers,2,1,2,6
2590,1210442,3017514,U1035,Cotija and Corn Tacos with Lime and Mango,2,1,2,6
2591,1210442,3017514,U1117,Mexican-style Lasagna,2,1,2,6
2592,2856455,3948479,U1051,Sherry's Wild West Soup,2,2,2,14
2593,2856455,3948479,U1020,Cilantro-Lime Rice,2,2,2,14
2594,2856455,2766002,U1072,Roasted Vegetables,2,1,2,5
2595,2856455,2766002,U1035,Sushi Deviled Eggs | Elegant Appetizers,2,1,2,5
2596,2856455,2766002,U1035,Curried Chicken Salad,2,1,2,5
2597,2856455,2766002,U1117,Grilled Salmon and Spinach Salad with Peach Dressing,2,1,2,5
2598,2856455,2766002,U1117,Cotija and Corn Tacos with Lime and Mango,2,1,2,5
2599,2856455,2766002,U1117,Udon Noodles with Bay Scallops and Baby Bok Choy,1,1,1,11
2600,2856455,2766002,U1072,Dave's BBQ Sauce,1,1,1,11
2601,2856455,2766002,U1072,Cotija and Corn Tacos with Lime and Mango,1,1,1,11
2602,2856455,2766002,U1072,Miso-Glazed Sea Bass,1,1,1,11
2603,2856455,504980,U1103,Layered Chicken and Black Bean Enchilada Casserole,0,0,2,6
2604,2856455,504980,U1123,Cilantro-Lime Rice,0,0,2,6
2605,2856455,504980,U1103,Mexican Bean Pizza,0,0,2,6
2606,2856455,2328582,U1080,Mexican Style Jalapeno Burger,2,2,2,2
2607,2856455,2328582,U1021,Mexican Style Jalapeno Burger,2,2,2,2
2608,2856455,2328582,U1021,Mexican Style Jalapeno Burger,2,2,2,2
2609,2856455,2328582,U1021,Lobster and Crab Enchiladas,2,2,2,2
2610,2856455,2328582,U1021,Mexican Ham and Bean Soup,2,2,2,2
2611,2856455,2328582,U1021,Mexican-style Lasagna,2,2,2,2
2612,2856455,2328582,U1080,Mexican Ham and Bean Soup,2,2,2,2
2613,2856455,2328582,U1023,Mexican Ham and Bean Soup,2,2,2,2
2614,2856455,2328582,U1023,Cilantro-Lime Rice,2,2,2,2
2615,2856455,2328582,U1023,Mexican Style Jalapeno Burger,2,2,2,3
2616,2856455,2328582,U1080,Layered Chicken and Black Bean Enchilada Casserole,2,2,2,3
2617,2856455,2328582,U1080,Mexican Bean Pizza,2,2,2,3
